,Unnamed: 0,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop_Fertilizer
1296,2626,Satara,Black,140,65,135,6.0,1000,35,"Sugarcane, MOP"
1297,2630,Satara,Black,125,70,140,6.5,900,20,"Sugarcane, MOP"
1298,2631,Satara,Black,130,70,140,6.5,900,20,"Sugarcane, MOP"
1299,2633,Satara,Black,140,70,140,6.5,900,20,"Sugarcane, MOP"
1300,2635,Satara,Black,150,70,140,6.5,900,20,"Sugarcane, MOP"
1301,2637,Satara,Black,125,75,145,7.0,1000,25,"Sugarcane, MOP"
1302,2641,Satara,Black,145,75,145,7.0,1000,25,"Sugarcane, MOP"
1303,2642,Satara,Black,150,75,145,7.0,1000,25,"Sugarcane, MOP"
1304,2644,Satara,Black,125,80,150,6.0,900,30,"Sugarcane, MOP"
1305,2654,Satara,Black,140,85,120,6.5,1000,35,"Sugarcane, MOP"
1306,2655,Satara,Black,145,85,120,6.5,1000,35,"Sugarcane, MOP"
1307,2657,Satara,Black,120,90,125,7.0,900,20,"Sugarcane, MOP"
1308,2659,Satara,Black,130,90,125,7.0,900,20,"Sugarcane, MOP"
1309,2660,Satara,Black,135,90,125,7.0,900,20,"Sugarcane, MOP"
1310,2661,Satara,Black,140,90,125,7.0,900,20,"Sugarcane, MOP"
1311,2662,Satara,Black,145,90,125,7.0,900,20,"Sugarcane, MOP"
1312,2666,Satara,Black,130,60,135,6.0,1000,25,"Sugarcane, Urea"
1313,2667,Satara,Black,135,60,135,6.0,1000,25,"Sugarcane, Urea"
1314,2668,Satara,Black,140,60,135,6.0,1000,25,"Sugarcane, Urea"
1315,2670,Satara,Black,150,60,135,6.0,1000,25,"Sugarcane, Urea"
1316,2671,Satara,Black,120,65,140,6.5,900,30,"Sugarcane, Urea"
1317,2672,Satara,Black,125,65,140,6.5,900,30,"Sugarcane, Urea"
1318,2673,Satara,Black,130,65,140,6.5,900,30,"Sugarcane, Urea"
1319,2674,Satara,Black,135,65,140,6.5,900,30,"Sugarcane, Urea"
1320,2675,Satara,Black,140,65,140,6.5,900,30,"Sugarcane, Urea"
1321,2678,Satara,Black,120,70,145,7.0,1000,35,"Sugarcane, Urea"
1322,2680,Satara,Black,130,70,145,7.0,1000,35,"Sugarcane, Urea"
1323,2681,Satara,Black,135,70,145,7.0,1000,35,"Sugarcane, Urea"
1324,2682,Satara,Black,140,70,145,7.0,1000,35,"Sugarcane, Urea"
1325,2685,Satara,Black,120,75,150,6.0,900,20,"Sugarcane, Urea"
1326,2686,Satara,Black,125,75,150,6.0,900,20,"Sugarcane, Urea"
1327,2688,Satara,Black,135,75,150,6.0,900,20,"Sugarcane, Urea"
1328,2689,Satara,Black,140,75,150,6.0,900,20,"Sugarcane, Urea"
1329,2690,Satara,Black,145,75,150,6.0,900,20,"Sugarcane, Urea"
1330,2691,Satara,Black,150,75,150,6.0,900,20,"Sugarcane, Urea"
1331,2693,Satara,Black,125,80,120,6.5,1000,25,"Sugarcane, Urea"
1332,2694,Satara,Black,130,80,120,6.5,1000,25,"Sugarcane, Urea"
1333,2695,Satara,Black,135,80,120,6.5,1000,25,"Sugarcane, Urea"
1334,2700,Satara,Black,125,85,125,7.0,900,30,"Sugarcane, Urea"
1335,2701,Satara,Black,130,85,125,7.0,900,30,"Sugarcane, Urea"
1336,2702,Satara,Black,135,85,125,7.0,900,30,"Sugarcane, Urea"
1337,2703,Satara,Black,140,85,125,7.0,900,30,"Sugarcane, Urea"
1338,2705,Satara,Black,150,85,125,7.0,900,30,"Sugarcane, Urea"
1339,2707,Satara,Black,125,90,130,6.0,1000,35,"Sugarcane, Urea"
1340,2709,Satara,Black,135,90,130,6.0,1000,35,"Sugarcane, Urea"
1341,2711,Satara,Black,145,90,130,6.0,1000,35,"Sugarcane, Urea"
1342,2712,Satara,Black,150,90,130,6.0,1000,35,"Sugarcane, Urea"
1343,2715,Satara,Black,130,60,140,6.5,900,20,"Sugarcane, DAP"
1344,2716,Satara,Black,135,60,140,6.5,900,20,"Sugarcane, DAP"
1345,2718,Satara,Black,145,60,140,6.5,900,20,"Sugarcane, DAP"
1346,2719,Satara,Black,150,60,140,6.5,900,20,"Sugarcane, DAP"
1347,2721,Satara,Black,125,65,145,7.0,1000,25,"Sugarcane, DAP"
1348,2722,Satara,Black,130,65,145,7.0,1000,25,"Sugarcane, DAP"
1349,2725,Satara,Black,145,65,145,7.0,1000,25,"Sugarcane, DAP"
1350,2727,Satara,Black,120,70,150,6.0,900,30,"Sugarcane, DAP"
1351,2728,Satara,Black,125,70,150,6.0,900,30,"Sugarcane, DAP"
1352,2729,Satara,Black,130,70,150,6.0,900,30,"Sugarcane, DAP"
1353,2731,Satara,Black,140,70,150,6.0,900,30,"Sugarcane, DAP"
1354,2732,Satara,Black,145,70,150,6.0,900,30,"Sugarcane, DAP"
1355,2734,Satara,Black,120,75,120,6.5,1000,35,"Sugarcane, DAP"
1356,2735,Satara,Black,125,75,120,6.5,1000,35,"Sugarcane, DAP"
1357,2736,Satara,Black,130,75,120,6.5,1000,35,"Sugarcane, DAP"
1358,2739,Satara,Black,145,75,120,6.5,1000,35,"Sugarcane, DAP"
1359,2741,Satara,Black,120,80,125,7.0,900,20,"Sugarcane, DAP"
1360,2742,Satara,Black,125,80,125,7.0,900,20,"Sugarcane, DAP"
1361,2743,Satara,Black,130,80,125,7.0,900,20,"Sugarcane, DAP"
1362,2744,Satara,Black,135,80,125,7.0,900,20,"Sugarcane, DAP"
1363,2746,Satara,Black,145,80,125,7.0,900,20,"Sugarcane, DAP"
1364,2747,Satara,Black,150,80,125,7.0,900,20,"Sugarcane, DAP"
1365,2749,Satara,Black,125,85,130,6.0,1000,25,"Sugarcane, DAP"
1366,2750,Satara,Black,130,85,130,6.0,1000,25,"Sugarcane, DAP"
1367,2751,Satara,Black,135,85,130,6.0,1000,25,"Sugarcane, DAP"
1368,2753,Satara,Black,145,85,130,6.0,1000,25,"Sugarcane, DAP"
1369,2754,Satara,Black,150,85,130,6.0,1000,25,"Sugarcane, DAP"
1370,2755,Satara,Black,120,90,135,6.5,900,30,"Sugarcane, DAP"
1371,2757,Satara,Black,130,90,135,6.5,900,30,"Sugarcane, DAP"
1372,2759,Satara,Black,140,90,135,6.5,900,30,"Sugarcane, DAP"
1373,2761,Satara,Black,150,90,135,6.5,900,30,"Sugarcane, DAP"
1374,2764,Satara,Black,130,60,145,7.0,1000,35,"Sugarcane, MOP"
1375,2769,Satara,Black,120,65,150,6.0,900,20,"Sugarcane, MOP"
1376,2770,Satara,Black,125,65,150,6.0,900,20,"Sugarcane, MOP"
1377,2771,Satara,Black,130,65,150,6.0,900,20,"Sugarcane, MOP"
1378,2773,Satara,Black,140,65,150,6.0,900,20,"Sugarcane, MOP"
1379,2775,Satara,Black,150,65,150,6.0,900,20,"Sugarcane, MOP"
1380,2779,Satara,Black,135,70,120,6.5,1000,25,"Sugarcane, MOP"
1381,2782,Satara,Black,150,70,120,6.5,1000,25,"Sugarcane, MOP"
1382,2783,Satara,Black,120,75,125,7.0,900,30,"Sugarcane, MOP"
1383,2784,Satara,Black,125,75,125,7.0,900,30,"Sugarcane, MOP"
1384,2785,Satara,Black,130,75,125,7.0,900,30,"Sugarcane, MOP"
1385,2790,Satara,Black,120,80,130,6.0,1000,35,"Sugarcane, MOP"
1386,2794,Satara,Black,140,80,130,6.0,1000,35,"Sugarcane, MOP"
1387,2796,Satara,Black,150,80,130,6.0,1000,35,"Sugarcane, MOP"
1388,2797,Satara,Black,120,85,135,6.5,900,20,"Sugarcane, MOP"
1389,2798,Satara,Black,125,85,135,6.5,900,20,"Sugarcane, MOP"
1390,2799,Satara,Black,130,85,135,6.5,900,20,"Sugarcane, MOP"
1391,2800,Satara,Black,135,85,135,6.5,900,20,"Sugarcane, MOP"
1392,2804,Satara,Black,120,90,140,7.0,1000,25,"Sugarcane, MOP"
1393,2806,Satara,Black,130,90,140,7.0,1000,25,"Sugarcane, MOP"
1394,2807,Satara,Black,135,90,140,7.0,1000,25,"Sugarcane, MOP"
1395,2808,Satara,Black,140,90,140,7.0,1000,25,"Sugarcane, MOP"
1396,2809,Satara,Black,145,90,140,7.0,1000,25,"Sugarcane, MOP"
1397,2810,Satara,Black,150,90,140,7.0,1000,25,"Sugarcane, MOP"
1398,2812,Satara,Black,125,60,150,6.0,900,30,"Sugarcane, Urea"
1399,2814,Satara,Black,135,60,150,6.0,900,30,"Sugarcane, Urea"
1400,2816,Satara,Black,145,60,150,6.0,900,30,"Sugarcane, Urea"
1401,2817,Satara,Black,150,60,150,6.0,900,30,"Sugarcane, Urea"
1402,2818,Satara,Black,120,65,120,6.5,1000,35,"Sugarcane, Urea"
1403,2820,Satara,Black,130,65,120,6.5,1000,35,"Sugarcane, Urea"
1404,2821,Satara,Black,135,65,120,6.5,1000,35,"Sugarcane, Urea"
1405,2822,Satara,Black,140,65,120,6.5,1000,35,"Sugarcane, Urea"
1406,2823,Satara,Black,145,65,120,6.5,1000,35,"Sugarcane, Urea"
1407,2824,Satara,Black,150,65,120,6.5,1000,35,"Sugarcane, Urea"
1408,2825,Satara,Black,120,70,125,7.0,900,20,"Sugarcane, Urea"
1409,2826,Satara,Black,125,70,125,7.0,900,20,"Sugarcane, Urea"
1410,2828,Satara,Black,135,70,125,7.0,900,20,"Sugarcane, Urea"
1411,2830,Satara,Black,145,70,125,7.0,900,20,"Sugarcane, Urea"
1412,2831,Satara,Black,150,70,125,7.0,900,20,"Sugarcane, Urea"
1413,2839,Satara,Black,120,80,135,6.5,900,30,"Sugarcane, Urea"
1414,2845,Satara,Black,150,80,135,6.5,900,30,"Sugarcane, Urea"
1415,2849,Satara,Black,135,85,140,7.0,1000,35,"Sugarcane, Urea"
1416,2850,Satara,Black,140,85,140,7.0,1000,35,"Sugarcane, Urea"
1417,2852,Satara,Black,150,85,140,7.0,1000,35,"Sugarcane, Urea"
1418,2856,Satara,Black,135,90,145,6.0,900,20,"Sugarcane, Urea"
1419,2857,Satara,Black,140,90,145,6.0,900,20,"Sugarcane, Urea"
1420,2863,Satara,Black,55,40,60,5.5,900,20,"Ginger, Urea"
1421,2864,Satara,Black,60,40,60,5.5,900,20,"Ginger, Urea"
1422,2868,Satara,Black,55,45,65,6.0,1000,25,"Ginger, Urea"
1423,2869,Satara,Black,60,45,65,6.0,1000,25,"Ginger, Urea"
1424,2872,Satara,Black,50,50,70,6.5,900,30,"Ginger, Urea"
1425,2875,Satara,Black,40,55,75,5.5,1000,35,"Ginger, Urea"
1426,2877,Satara,Black,50,55,75,5.5,1000,35,"Ginger, Urea"
1427,2881,Satara,Black,45,60,80,6.0,900,20,"Ginger, Urea"
1428,2882,Satara,Black,50,60,80,6.0,900,20,"Ginger, Urea"
1429,2884,Satara,Black,60,60,80,6.0,900,20,"Ginger, Urea"
1430,2885,Satara,Black,40,40,65,6.5,1000,25,"Ginger, Ammonium Sulphate"
1431,2886,Satara,Black,45,40,65,6.5,1000,25,"Ginger, Ammonium Sulphate"
1432,2888,Satara,Black,55,40,65,6.5,1000,25,"Ginger, Ammonium Sulphate"
1433,2889,Satara,Black,60,40,65,6.5,1000,25,"Ginger, Ammonium Sulphate"
1434,2890,Satara,Black,40,45,70,5.5,900,30,"Ginger, Ammonium Sulphate"
1435,2892,Satara,Black,50,45,70,5.5,900,30,"Ginger, Ammonium Sulphate"
1436,2894,Satara,Black,60,45,70,5.5,900,30,"Ginger, Ammonium Sulphate"
1437,2898,Satara,Black,55,50,75,6.0,1000,35,"Ginger, Ammonium Sulphate"
1438,2901,Satara,Black,45,55,80,6.5,900,20,"Ginger, Ammonium Sulphate"
1439,2903,Satara,Black,55,55,80,6.5,900,20,"Ginger, Ammonium Sulphate"
1440,2904,Satara,Black,60,55,80,6.5,900,20,"Ginger, Ammonium Sulphate"
1441,2905,Satara,Black,40,60,60,5.5,1000,25,"Ginger, Ammonium Sulphate"
1442,2907,Satara,Black,50,60,60,5.5,1000,25,"Ginger, Ammonium Sulphate"
1443,2908,Satara,Black,55,60,60,5.5,1000,25,"Ginger, Ammonium Sulphate"
1444,2913,Satara,Black,55,40,70,6.0,900,30,"Ginger, DAP"
1445,2914,Satara,Black,60,40,70,6.0,900,30,"Ginger, DAP"
1446,2917,Satara,Black,50,45,75,6.5,1000,35,"Ginger, DAP"
1447,2918,Satara,Black,55,45,75,6.5,1000,35,"Ginger, DAP"
1448,2919,Satara,Black,60,45,75,6.5,1000,35,"Ginger, DAP"
1449,2920,Satara,Black,40,50,80,5.5,900,20,"Ginger, DAP"
1450,2924,Satara,Black,60,50,80,5.5,900,20,"Ginger, DAP"
1451,2925,Satara,Black,40,55,60,6.0,1000,25,"Ginger, DAP"
1452,2931,Satara,Black,45,60,65,6.5,900,30,"Ginger, DAP"
1453,2932,Satara,Black,50,60,65,6.5,900,30,"Ginger, DAP"
1454,2934,Satara,Black,60,60,65,6.5,900,30,"Ginger, DAP"
1455,2935,Satara,Black,40,40,75,5.5,1000,35,"Ginger, Urea"
1456,2936,Satara,Black,45,40,75,5.5,1000,35,"Ginger, Urea"
1457,2939,Satara,Black,60,40,75,5.5,1000,35,"Ginger, Urea"
1458,2940,Satara,Black,40,45,80,6.0,900,20,"Ginger, Urea"
1459,2944,Satara,Black,60,45,80,6.0,900,20,"Ginger, Urea"
1460,2948,Satara,Black,55,50,60,6.5,1000,25,"Ginger, Urea"
1461,2949,Satara,Black,60,50,60,6.5,1000,25,"Ginger, Urea"
1462,2952,Satara,Black,50,55,65,5.5,900,30,"Ginger, Urea"
1463,2953,Satara,Black,55,55,65,5.5,900,30,"Ginger, Urea"
1464,2955,Satara,Black,40,60,70,6.0,1000,35,"Ginger, Urea"
1465,2956,Satara,Black,45,60,70,6.0,1000,35,"Ginger, Urea"
1466,2957,Satara,Black,50,60,70,6.0,1000,35,"Ginger, Urea"
1467,2960,Satara,Black,40,40,80,6.5,900,20,"Ginger, Ammonium Sulphate"
1468,2961,Satara,Black,45,40,80,6.5,900,20,"Ginger, Ammonium Sulphate"
1469,2962,Satara,Black,50,40,80,6.5,900,20,"Ginger, Ammonium Sulphate"
1470,2964,Satara,Black,60,40,80,6.5,900,20,"Ginger, Ammonium Sulphate"
1471,2969,Satara,Black,60,45,60,5.5,1000,25,"Ginger, Ammonium Sulphate"
1472,2971,Satara,Black,45,50,65,6.0,900,30,"Ginger, Ammonium Sulphate"
1473,2972,Satara,Black,50,50,65,6.0,900,30,"Ginger, Ammonium Sulphate"
1474,2978,Satara,Black,55,55,70,6.5,1000,35,"Ginger, Ammonium Sulphate"
1475,2979,Satara,Black,60,55,70,6.5,1000,35,"Ginger, Ammonium Sulphate"
1476,2980,Satara,Black,40,60,75,5.5,900,20,"Ginger, Ammonium Sulphate"
1477,2983,Satara,Black,55,60,75,5.5,900,20,"Ginger, Ammonium Sulphate"
1478,2985,Satara,Red,50,50,40,5.5,900,20,"Turmeric, Urea"
1479,2988,Satara,Red,50,55,45,6.0,1000,25,"Turmeric, Urea"
1480,2989,Satara,Red,55,55,45,6.0,1000,25,"Turmeric, Urea"
1481,2993,Satara,Red,60,60,50,6.5,900,30,"Turmeric, Urea"
1482,2994,Satara,Red,50,50,45,7.0,1000,20,"Turmeric, Ferrous Sulphate"
1483,2995,Satara,Red,55,50,45,7.0,1000,20,"Turmeric, Ferrous Sulphate"
1484,2996,Satara,Red,60,50,45,7.0,1000,20,"Turmeric, Ferrous Sulphate"
1485,2997,Satara,Red,50,55,50,7.5,900,25,"Turmeric, Ferrous Sulphate"
1486,2998,Satara,Red,55,55,50,7.5,900,25,"Turmeric, Ferrous Sulphate"
1487,2999,Satara,Red,60,55,50,7.5,900,25,"Turmeric, Ferrous Sulphate"
1488,3001,Satara,Red,55,60,40,5.5,1000,30,"Turmeric, Ferrous Sulphate"
1489,3004,Satara,Red,55,50,50,6.0,900,20,"Turmeric, White Potash"
1490,3006,Satara,Red,50,55,40,6.5,1000,25,"Turmeric, White Potash"
1491,3007,Satara,Red,55,55,40,6.5,1000,25,"Turmeric, White Potash"
1492,3008,Satara,Red,60,55,40,6.5,1000,25,"Turmeric, White Potash"
1493,3009,Satara,Red,50,60,45,7.0,900,30,"Turmeric, White Potash"
1494,3010,Satara,Red,55,60,45,7.0,900,30,"Turmeric, White Potash"
1495,3012,Satara,Black,60,40,40,6.0,500,15,"Wheat, 19:19:19 NPK"
1496,3013,Satara,Black,65,40,40,6.0,500,15,"Wheat, 19:19:19 NPK"
1497,3014,Satara,Black,70,40,40,6.0,500,15,"Wheat, 19:19:19 NPK"
1498,3015,Satara,Black,75,40,40,6.0,500,15,"Wheat, 19:19:19 NPK"
1499,3016,Satara,Black,80,40,40,6.0,500,15,"Wheat, 19:19:19 NPK"
1500,3019,Satara,Black,70,45,45,6.5,600,20,"Wheat, 19:19:19 NPK"
1501,3020,Satara,Black,75,45,45,6.5,600,20,"Wheat, 19:19:19 NPK"
1502,3024,Satara,Black,70,50,50,7.0,700,25,"Wheat, 19:19:19 NPK"
1503,3027,Satara,Black,60,55,55,7.5,500,15,"Wheat, 19:19:19 NPK"
1504,3029,Satara,Black,70,55,55,7.5,500,15,"Wheat, 19:19:19 NPK"
1505,3030,Satara,Black,75,55,55,7.5,500,15,"Wheat, 19:19:19 NPK"
1506,3031,Satara,Black,80,55,55,7.5,500,15,"Wheat, 19:19:19 NPK"
1507,3032,Satara,Black,60,60,60,6.0,600,20,"Wheat, 19:19:19 NPK"
1508,3034,Satara,Black,70,60,60,6.0,600,20,"Wheat, 19:19:19 NPK"
1509,3035,Satara,Black,75,60,60,6.0,600,20,"Wheat, 19:19:19 NPK"
1510,3036,Satara,Black,80,60,60,6.0,600,20,"Wheat, 19:19:19 NPK"
1511,3037,Satara,Black,60,40,45,6.5,700,25,"Wheat, Urea"
1512,3038,Satara,Black,65,40,45,6.5,700,25,"Wheat, Urea"
1513,3040,Satara,Black,75,40,45,6.5,700,25,"Wheat, Urea"
1514,3044,Satara,Black,70,45,50,7.0,500,15,"Wheat, Urea"
1515,3045,Satara,Black,75,45,50,7.0,500,15,"Wheat, Urea"
1516,3048,Satara,Black,65,50,55,7.5,600,20,"Wheat, Urea"
1517,3049,Satara,Black,70,50,55,7.5,600,20,"Wheat, Urea"
1518,3050,Satara,Black,75,50,55,7.5,600,20,"Wheat, Urea"
1519,3052,Satara,Black,60,55,60,6.0,700,25,"Wheat, Urea"
1520,3053,Satara,Black,65,55,60,6.0,700,25,"Wheat, Urea"
1521,3056,Satara,Black,80,55,60,6.0,700,25,"Wheat, Urea"
1522,3057,Satara,Black,60,60,40,6.5,500,15,"Wheat, Urea"
1523,3058,Satara,Black,65,60,40,6.5,500,15,"Wheat, Urea"
1524,3059,Satara,Black,70,60,40,6.5,500,15,"Wheat, Urea"
1525,3060,Satara,Black,75,60,40,6.5,500,15,"Wheat, Urea"
1526,3062,Satara,Black,60,40,50,7.0,600,20,"Wheat, 19:19:19 NPK"
1527,3065,Satara,Black,75,40,50,7.0,600,20,"Wheat, 19:19:19 NPK"
1528,3067,Satara,Black,60,45,55,7.5,700,25,"Wheat, 19:19:19 NPK"
1529,3070,Satara,Black,75,45,55,7.5,700,25,"Wheat, 19:19:19 NPK"
1530,3071,Satara,Black,80,45,55,7.5,700,25,"Wheat, 19:19:19 NPK"
1531,3072,Satara,Black,60,50,60,6.0,500,15,"Wheat, 19:19:19 NPK"
1532,3074,Satara,Black,70,50,60,6.0,500,15,"Wheat, 19:19:19 NPK"
1533,3075,Satara,Black,75,50,60,6.0,500,15,"Wheat, 19:19:19 NPK"
1534,3076,Satara,Black,80,50,60,6.0,500,15,"Wheat, 19:19:19 NPK"
1535,3077,Satara,Black,60,55,40,6.5,600,20,"Wheat, 19:19:19 NPK"
1536,3081,Satara,Black,80,55,40,6.5,600,20,"Wheat, 19:19:19 NPK"
1537,3083,Satara,Black,65,60,45,7.0,700,25,"Wheat, 19:19:19 NPK"
1538,3086,Satara,Black,80,60,45,7.0,700,25,"Wheat, 19:19:19 NPK"
1539,3088,Satara,Black,65,40,55,7.5,500,15,"Wheat, Urea"
1540,3093,Satara,Black,65,45,60,6.0,600,20,"Wheat, Urea"
1541,3094,Satara,Black,70,45,60,6.0,600,20,"Wheat, Urea"
1542,3095,Satara,Black,75,45,60,6.0,600,20,"Wheat, Urea"
1543,3098,Satara,Black,65,50,40,6.5,700,25,"Wheat, Urea"
1544,3105,Satara,Black,75,55,45,7.0,500,15,"Wheat, Urea"
1545,3106,Satara,Black,80,55,45,7.0,500,15,"Wheat, Urea"
1546,3109,Satara,Black,70,60,50,7.5,600,20,"Wheat, Urea"
1547,3111,Satara,Black,80,60,50,7.5,600,20,"Wheat, Urea"
1548,3115,Satara,Black,75,40,60,6.0,700,25,"Wheat, 19:19:19 NPK"
1549,3117,Satara,Black,60,45,40,6.5,500,15,"Wheat, 19:19:19 NPK"
1550,3122,Satara,Black,60,50,45,7.0,600,20,"Wheat, 19:19:19 NPK"
1551,3124,Satara,Black,70,50,45,7.0,600,20,"Wheat, 19:19:19 NPK"
1552,3125,Satara,Black,75,50,45,7.0,600,20,"Wheat, 19:19:19 NPK"
1553,3126,Satara,Black,80,50,45,7.0,600,20,"Wheat, 19:19:19 NPK"
1554,3127,Satara,Black,60,55,50,7.5,700,25,"Wheat, 19:19:19 NPK"
1555,3130,Satara,Black,75,55,50,7.5,700,25,"Wheat, 19:19:19 NPK"
1556,3131,Satara,Black,80,55,50,7.5,700,25,"Wheat, 19:19:19 NPK"
1557,3132,Satara,Black,60,60,55,6.0,500,15,"Wheat, 19:19:19 NPK"
1558,3134,Satara,Black,70,60,55,6.0,500,15,"Wheat, 19:19:19 NPK"
1559,3135,Satara,Black,75,60,55,6.0,500,15,"Wheat, 19:19:19 NPK"
1560,3136,Satara,Black,80,60,55,6.0,500,15,"Wheat, 19:19:19 NPK"
1561,3137,Sangli,Reddish Brown,120,60,80,6.5,700,20,"Sugarcane, DAP"
1562,3138,Sangli,Reddish Brown,125,60,80,6.5,700,20,"Sugarcane, DAP"
1563,3140,Sangli,Reddish Brown,135,60,80,6.5,700,20,"Sugarcane, DAP"
1564,3143,Sangli,Reddish Brown,150,60,80,6.5,700,20,"Sugarcane, DAP"
1565,3145,Sangli,Reddish Brown,125,65,85,7.0,800,25,"Sugarcane, DAP"
1566,3148,Sangli,Reddish Brown,140,65,85,7.0,800,25,"Sugarcane, DAP"
1567,3149,Sangli,Reddish Brown,145,65,85,7.0,800,25,"Sugarcane, DAP"
1568,3153,Sangli,Reddish Brown,130,70,90,6.5,700,30,"Sugarcane, DAP"
1569,3158,Sangli,Reddish Brown,120,75,95,7.0,800,20,"Sugarcane, DAP"
1570,3159,Sangli,Reddish Brown,125,75,95,7.0,800,20,"Sugarcane, DAP"
1571,3162,Sangli,Reddish Brown,140,75,95,7.0,800,20,"Sugarcane, DAP"
1572,3170,Sangli,Reddish Brown,145,80,100,6.5,700,25,"Sugarcane, DAP"
1573,3172,Sangli,Reddish Brown,120,60,85,7.0,800,30,"Sugarcane, Urea"
1574,3175,Sangli,Reddish Brown,135,60,85,7.0,800,30,"Sugarcane, Urea"
1575,3177,Sangli,Reddish Brown,145,60,85,7.0,800,30,"Sugarcane, Urea"
1576,3178,Sangli,Reddish Brown,150,60,85,7.0,800,30,"Sugarcane, Urea"
1577,3179,Sangli,Reddish Brown,120,65,90,6.5,700,20,"Sugarcane, Urea"
1578,3182,Sangli,Reddish Brown,135,65,90,6.5,700,20,"Sugarcane, Urea"
1579,3183,Sangli,Reddish Brown,140,65,90,6.5,700,20,"Sugarcane, Urea"
1580,3184,Sangli,Reddish Brown,145,65,90,6.5,700,20,"Sugarcane, Urea"
1581,3185,Sangli,Reddish Brown,150,65,90,6.5,700,20,"Sugarcane, Urea"
1582,3186,Sangli,Reddish Brown,120,70,95,7.0,800,25,"Sugarcane, Urea"
1583,3189,Sangli,Reddish Brown,135,70,95,7.0,800,25,"Sugarcane, Urea"
1584,3194,Sangli,Reddish Brown,125,75,100,6.5,700,30,"Sugarcane, Urea"
1585,3195,Sangli,Reddish Brown,130,75,100,6.5,700,30,"Sugarcane, Urea"
1586,3197,Sangli,Reddish Brown,140,75,100,6.5,700,30,"Sugarcane, Urea"
1587,3198,Sangli,Reddish Brown,145,75,100,6.5,700,30,"Sugarcane, Urea"
1588,3200,Sangli,Reddish Brown,120,80,80,7.0,800,20,"Sugarcane, Urea"
1589,3204,Sangli,Reddish Brown,140,80,80,7.0,800,20,"Sugarcane, Urea"
1590,3205,Sangli,Reddish Brown,145,80,80,7.0,800,20,"Sugarcane, Urea"
1591,3206,Sangli,Reddish Brown,150,80,80,7.0,800,20,"Sugarcane, Urea"
1592,3207,Sangli,Reddish Brown,120,60,90,6.5,700,25,"Sugarcane, MOP"
1593,3208,Sangli,Reddish Brown,125,60,90,6.5,700,25,"Sugarcane, MOP"
1594,3210,Sangli,Reddish Brown,135,60,90,6.5,700,25,"Sugarcane, MOP"
1595,3211,Sangli,Reddish Brown,140,60,90,6.5,700,25,"Sugarcane, MOP"
1596,3215,Sangli,Reddish Brown,125,65,95,7.0,800,30,"Sugarcane, MOP"
1597,3216,Sangli,Reddish Brown,130,65,95,7.0,800,30,"Sugarcane, MOP"
1598,3218,Sangli,Reddish Brown,140,65,95,7.0,800,30,"Sugarcane, MOP"
1599,3219,Sangli,Reddish Brown,145,65,95,7.0,800,30,"Sugarcane, MOP"
1600,3223,Sangli,Reddish Brown,130,70,100,6.5,700,20,"Sugarcane, MOP"
1601,3226,Sangli,Reddish Brown,145,70,100,6.5,700,20,"Sugarcane, MOP"
1602,3233,Sangli,Reddish Brown,145,75,80,7.0,800,25,"Sugarcane, MOP"
1603,3237,Sangli,Reddish Brown,130,80,85,6.5,700,30,"Sugarcane, MOP"
1604,3239,Sangli,Reddish Brown,140,80,85,6.5,700,30,"Sugarcane, MOP"
1605,3241,Sangli,Reddish Brown,150,80,85,6.5,700,30,"Sugarcane, MOP"
1606,3243,Sangli,Reddish Brown,125,60,95,7.0,800,20,"Sugarcane, DAP"
1607,3246,Sangli,Reddish Brown,140,60,95,7.0,800,20,"Sugarcane, DAP"
1608,3249,Sangli,Reddish Brown,120,65,100,6.5,700,25,"Sugarcane, DAP"
1609,3250,Sangli,Reddish Brown,125,65,100,6.5,700,25,"Sugarcane, DAP"
1610,3251,Sangli,Reddish Brown,130,65,100,6.5,700,25,"Sugarcane, DAP"
1611,3254,Sangli,Reddish Brown,145,65,100,6.5,700,25,"Sugarcane, DAP"
1612,3255,Sangli,Reddish Brown,150,65,100,6.5,700,25,"Sugarcane, DAP"
1613,3256,Sangli,Reddish Brown,120,70,80,7.0,800,30,"Sugarcane, DAP"
1614,3257,Sangli,Reddish Brown,125,70,80,7.0,800,30,"Sugarcane, DAP"
1615,3259,Sangli,Reddish Brown,135,70,80,7.0,800,30,"Sugarcane, DAP"
1616,3260,Sangli,Reddish Brown,140,70,80,7.0,800,30,"Sugarcane, DAP"
1617,3261,Sangli,Reddish Brown,145,70,80,7.0,800,30,"Sugarcane, DAP"
1618,3262,Sangli,Reddish Brown,150,70,80,7.0,800,30,"Sugarcane, DAP"
1619,3266,Sangli,Reddish Brown,135,75,85,6.5,700,20,"Sugarcane, DAP"
1620,3268,Sangli,Reddish Brown,145,75,85,6.5,700,20,"Sugarcane, DAP"
1621,3269,Sangli,Reddish Brown,150,75,85,6.5,700,20,"Sugarcane, DAP"
1622,3270,Sangli,Reddish Brown,120,80,90,7.0,800,25,"Sugarcane, DAP"
1623,3271,Sangli,Reddish Brown,125,80,90,7.0,800,25,"Sugarcane, DAP"
1624,3272,Sangli,Reddish Brown,130,80,90,7.0,800,25,"Sugarcane, DAP"
